dataset,method,image_id,height,width,runtime_s,status
BSDS500,GWi,161045,321,481,0.025946,OK
BSDS500,GWi,163004,481,321,0.025359,OK
BSDS500,GWi,163096,481,321,0.024461,OK
BSDS500,GWi,164046,481,321,0.023289,OK
BSDS500,GWi,168084,321,481,0.023113,OK
BSDS500,GWi,17067,481,321,0.023955,OK
BSDS500,GWi,175083,321,481,0.026859,OK
BSDS500,GWi,176051,321,481,0.028090,OK
BSDS500,GWi,179084,321,481,0.026663,OK
BSDS500,GWi,181021,481,321,0.026177,OK
BSDS500,GWi,183066,321,481,0.025545,OK
BSDS500,GWi,185092,321,481,0.026073,OK
BSDS500,GWi,187058,321,481,0.030185,OK
BSDS500,GWi,187099,321,481,0.025406,OK
BSDS500,GWi,188025,321,481,0.029572,OK
BSDS500,GWi,189006,481,321,0.025552,OK
BSDS500,GWi,189013,481,321,0.024626,OK
BSDS500,GWi,189029,481,321,0.023743,OK
BSDS500,GWi,189096,321,481,0.023690,OK
BSDS500,GWi,196027,481,321,0.023297,OK
BSDS500,GWi,196040,481,321,0.024368,OK
BSDS500,GWi,196062,321,481,0.024554,OK
BSDS500,GWi,196088,321,481,0.023952,OK
BSDS500,GWi,198087,481,321,0.024828,OK
BSDS500,GWi,20069,481,321,0.024373,OK
BSDS500,GWi,201080,321,481,0.024156,OK
BSDS500,GWi,2018,481,321,0.025937,OK
BSDS500,GWi,202000,321,481,0.026037,OK
BSDS500,GWi,206062,321,481,0.026325,OK
BSDS500,GWi,206097,321,481,0.027186,OK
BSDS500,GWi,207038,321,481,0.025869,OK
BSDS500,GWi,207049,321,481,0.025829,OK
BSDS500,GWi,208078,321,481,0.025884,OK
BSDS500,GWi,209021,321,481,0.025134,OK
BSDS500,GWi,217013,481,321,0.026975,OK
BSDS500,GWi,217090,321,481,0.028703,OK
BSDS500,GWi,220003,321,481,0.028992,OK
BSDS500,GWi,223004,481,321,0.026617,OK
BSDS500,GWi,223060,321,481,0.025891,OK
BSDS500,GWi,225022,481,321,0.026756,OK
BSDS500,GWi,226022,321,481,0.026917,OK
BSDS500,GWi,226033,321,481,0.026505,OK
BSDS500,GWi,226043,481,321,0.026252,OK
BSDS500,GWi,226060,481,321,0.026225,OK
BSDS500,GWi,228076,321,481,0.026327,OK
BSDS500,GWi,230063,481,321,0.025662,OK
BSDS500,GWi,230098,481,321,0.025264,OK
BSDS500,GWi,23050,481,321,0.025640,OK
BSDS500,GWi,232076,321,481,0.026595,OK
BSDS500,GWi,235098,321,481,0.027077,OK
BSDS500,GWi,238025,481,321,0.026053,OK
BSDS500,GWi,243095,481,321,0.026348,OK
BSDS500,GWi,246009,481,321,0.026079,OK
BSDS500,GWi,247003,321,481,0.025911,OK
BSDS500,GWi,247012,321,481,0.026137,OK
BSDS500,GWi,249021,481,321,0.026807,OK
BSDS500,GWi,250047,481,321,0.026009,OK
BSDS500,GWi,250087,481,321,0.026918,OK
BSDS500,GWi,253016,321,481,0.027072,OK
BSDS500,GWi,253092,481,321,0.025901,OK
BSDS500,GWi,257098,481,321,0.024887,OK
BSDS500,GWi,258089,321,481,0.025952,OK
BSDS500,GWi,259060,481,321,0.026468,OK
BSDS500,GWi,267036,481,321,0.025416,OK
BSDS500,GWi,268048,321,481,0.025516,OK
BSDS500,GWi,268074,481,321,0.024125,OK
BSDS500,GWi,277053,321,481,0.024237,OK
BSDS500,GWi,279005,481,321,0.025341,OK
BSDS500,GWi,28083,321,481,0.024728,OK
BSDS500,GWi,281017,481,321,0.026406,OK
BSDS500,GWi,285022,321,481,0.024489,OK
BSDS500,GWi,288024,321,481,0.023704,OK
BSDS500,GWi,289011,481,321,0.023572,OK
BSDS500,GWi,290035,321,481,0.023632,OK
BSDS500,GWi,29030,321,481,0.023868,OK
BSDS500,GWi,296028,321,481,0.025979,OK
BSDS500,GWi,296058,321,481,0.026130,OK
BSDS500,GWi,302022,481,321,0.025885,OK
BSDS500,GWi,306051,481,321,0.026315,OK
BSDS500,GWi,306052,321,481,0.027183,OK
BSDS500,GWi,3063,321,481,0.025667,OK
BSDS500,GWi,309040,321,481,0.024832,OK
BSDS500,GWi,317043,321,481,0.024089,OK
BSDS500,GWi,326025,321,481,0.026157,OK
BSDS500,GWi,326085,481,321,0.026332,OK
BSDS500,GWi,33044,481,321,0.025695,OK
BSDS500,GWi,334025,481,321,0.025977,OK
BSDS500,GWi,335088,321,481,0.026238,OK
BSDS500,GWi,335094,321,481,0.026636,OK
BSDS500,GWi,344010,321,481,0.026960,OK
BSDS500,GWi,346016,321,481,0.026492,OK
BSDS500,GWi,347031,481,321,0.026775,OK
BSDS500,GWi,35028,321,481,0.027139,OK
BSDS500,GWi,35049,321,481,0.026367,OK
BSDS500,GWi,36046,321,481,0.025530,OK
BSDS500,GWi,365072,481,321,0.024467,OK
BSDS500,GWi,368037,321,481,0.023687,OK
BSDS500,GWi,372019,481,321,0.024711,OK
BSDS500,GWi,376086,321,481,0.023760,OK
BSDS500,GWi,384022,321,481,0.024263,OK
BSDS500,GWi,384089,481,321,0.024823,OK
BSDS500,GWi,385022,321,481,0.024741,OK
BSDS500,GWi,388006,481,321,0.024236,OK
BSDS500,GWi,388018,481,321,0.023180,OK
BSDS500,GWi,388067,481,321,0.026784,OK
BSDS500,GWi,393035,321,481,0.025469,OK
BSDS500,GWi,41006,321,481,0.024922,OK
BSDS500,GWi,41029,321,481,0.025038,OK
BSDS500,GWi,41085,321,481,0.026796,OK
BSDS500,GWi,41096,321,481,0.025431,OK
BSDS500,GWi,43033,321,481,0.024665,OK
BSDS500,GWi,43051,321,481,0.025491,OK
BSDS500,GWi,45000,321,481,0.025306,OK
BSDS500,GWi,48017,321,481,0.025256,OK
BSDS500,GWi,48025,321,481,0.023581,OK
BSDS500,GWi,49024,321,481,0.025946,OK
BSDS500,GWi,5096,321,481,0.026435,OK
BSDS500,GWi,51084,321,481,0.025076,OK
BSDS500,GWi,6046,481,321,0.023815,OK
BSDS500,GWi,61034,481,321,0.025348,OK
BSDS500,GWi,64061,481,321,0.026723,OK
