dataset,method,image_id,height,width,runtime_s,status
BSDS500,AGWi_fmax0.35,384089,481,321,0.605209,OK
BSDS500,AGWi_fmax0.35,385022,321,481,0.626638,OK
BSDS500,AGWi_fmax0.35,388006,481,321,0.592292,OK
BSDS500,AGWi_fmax0.35,388018,481,321,0.634170,OK
BSDS500,AGWi_fmax0.35,388067,481,321,0.617320,OK
BSDS500,AGWi_fmax0.35,393035,321,481,0.613502,OK
BSDS500,AGWi_fmax0.35,41006,321,481,0.602543,OK
BSDS500,AGWi_fmax0.35,41029,321,481,0.627828,OK
BSDS500,AGWi_fmax0.35,41085,321,481,0.603952,OK
BSDS500,AGWi_fmax0.35,41096,321,481,0.593067,OK
BSDS500,AGWi_fmax0.35,43033,321,481,0.612140,OK
BSDS500,AGWi_fmax0.35,43051,321,481,0.603939,OK
BSDS500,AGWi_fmax0.35,45000,321,481,0.634425,OK
BSDS500,AGWi_fmax0.35,48017,321,481,0.621005,OK
BSDS500,AGWi_fmax0.35,48025,321,481,0.607253,OK
BSDS500,AGWi_fmax0.35,49024,321,481,0.613645,OK
BSDS500,AGWi_fmax0.35,5096,321,481,0.587574,OK
BSDS500,AGWi_fmax0.35,51084,321,481,0.655776,OK
BSDS500,AGWi_fmax0.35,6046,481,321,0.600421,OK
BSDS500,AGWi_fmax0.35,61034,481,321,0.674389,OK
BSDS500,AGWi_fmax0.35,64061,481,321,0.618458,OK
BSDS500,AGWi_fmax0.35,65084,481,321,0.652331,OK
BSDS500,AGWi_fmax0.35,69000,321,481,0.599879,OK
BSDS500,AGWi_fmax0.35,69007,321,481,0.655040,OK
BSDS500,AGWi_fmax0.35,69022,321,481,0.671701,OK
BSDS500,AGWi_fmax0.35,70011,321,481,0.585041,OK
BSDS500,AGWi_fmax0.35,70090,481,321,0.648260,OK
BSDS500,AGWi_fmax0.35,71076,481,321,0.684588,OK
BSDS500,AGWi_fmax0.35,71099,321,481,0.657778,OK
BSDS500,AGWi_fmax0.35,77062,321,481,0.603322,OK
BSDS500,AGWi_fmax0.35,78098,321,481,0.591173,OK
BSDS500,AGWi_fmax0.35,79073,321,481,0.623497,OK
BSDS500,AGWi_fmax0.35,80085,321,481,0.618754,OK
BSDS500,AGWi_fmax0.35,80090,481,321,0.591934,OK
BSDS500,AGWi_fmax0.35,8068,321,481,0.589895,OK
BSDS500,AGWi_fmax0.35,81066,321,481,0.600155,OK
BSDS500,AGWi_fmax0.35,81090,481,321,0.604860,OK
BSDS500,AGWi_fmax0.35,81095,321,481,0.590550,OK
BSDS500,AGWi_fmax0.35,87015,321,481,0.587299,OK
BSDS500,AGWi_fmax0.35,92014,321,481,0.606991,OK
BSDS500,AGWi_fmax0.35,94095,321,481,0.595126,OK
BSDS500,AGWi_fmax0.35,97010,321,481,0.590867,OK
